feature,usage,usage_pct,is_dead,attack_ratio,corr_brightness,corr_boominess,corr_warmth,corr_hardness,corr_depth,corr_roughness,corr_sharpness,corr_loudness,corr_reverb
875,27.0,0.008228496,False,184.55281,-0.02631581,0.024026535,0.029238155,-0.038843084,0.025642456,-0.03429388,-0.030267747,0.01399031,0.10820126
876,1.0,0.00030475913,False,0.0,-0.033729665,0.032850094,0.036218643,-0.04149691,0.03272268,-0.03632988,-0.03741217,0.020370781,0.10745129
877,5.0,0.0015237957,False,2664.3884,-0.03334489,0.03119914,0.035197243,-0.04132279,0.032589458,-0.036244176,-0.036300868,0.018244985,0.1083522
878,12.0,0.0036571096,False,11.596,-0.033440635,0.031026362,0.035379026,-0.04257746,0.030082121,-0.03747642,-0.03878892,0.020827504,0.1070463
879,1.0,0.00030475913,False,0.0,-0.032350395,0.031886023,0.035335116,-0.041243616,0.031975634,-0.034350052,-0.036317285,0.017491823,0.1078158
880,4.0,0.0012190365,False,0.0,-0.034180466,0.03297001,0.036358003,-0.040889636,0.03209707,-0.036182184,-0.03755852,0.018983651,0.108115286
881,6.0,0.0018285548,False,6.073019,-0.03204563,0.029645374,0.03422415,-0.037995778,0.030530524,-0.035160232,-0.03477295,0.01833594,0.108811125
882,6.0,0.0018285548,False,22.390436,-0.032061037,0.031298194,0.034266334,-0.03840679,0.031121995,-0.03443704,-0.03644078,0.015349211,0.10810465
883,2.0,0.00060951826,False,316.1511,-0.03217094,0.031139307,0.034615733,-0.04165459,0.03076293,-0.035036854,-0.03503907,0.019442203,0.10754155
884,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
885,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
886,4.0,0.0012190365,False,2369.0403,-0.03431367,0.032606527,0.036629014,-0.041972402,0.033389475,-0.036647342,-0.037984222,0.016843503,0.10755259
887,215636.0,65.71703,False,0.2769369,0.03217745,-0.087449685,-0.028331973,0.041403584,-0.058157187,0.0520944,0.05055083,-0.041438427,-0.011054911
888,1536.0,0.46811002,False,12.459262,-0.009848387,-0.020632006,-0.01029231,0.010619423,-0.03706874,-0.021019544,-0.01554906,-0.022275615,0.0043439004
889,3.0,0.0009142774,False,5.330259,-0.03314073,0.031881817,0.035373066,-0.040733576,0.03146967,-0.035616662,-0.03655669,0.01866521,0.10778498
890,313896.0,95.66267,False,0.61377,-0.005131579,-0.092283115,-0.006199477,0.027085982,-0.0855435,0.0010516056,0.009910182,-0.104296416,-0.0262526
891,317253.0,96.685745,False,0.5309486,-0.1381663,0.0058687385,0.11026259,-0.063365735,0.019584509,-0.14464577,-0.10472239,-0.07425543,-0.040398914
892,5.0,0.0015237957,False,2.5210452,-0.036315512,0.03365684,0.038482238,-0.04273262,0.034088712,-0.038118344,-0.03983238,0.018980553,0.10730815
893,6.0,0.0018285548,False,5249.9043,-0.033962548,0.032611106,0.0362958,-0.04160523,0.03176694,-0.036276426,-0.037557602,0.019458199,0.108270414
894,213124.0,64.95148,False,0.6394245,-0.08685341,0.022051433,0.078735985,-0.005342524,0.016976941,-0.06741305,-0.08218985,-0.054572158,-0.018080251
895,3.0,0.0009142774,False,2561.2375,-0.033044945,0.031726576,0.03499371,-0.03898938,0.032040045,-0.034243774,-0.036631674,0.018589342,0.10824327
896,34238.0,10.434343,False,33.924397,0.43428898,-0.3434647,-0.4014499,0.45398295,-0.38635707,0.5071767,0.36520556,-0.04520132,0.041661076
897,1.0,0.00030475913,False,204.96564,-0.035627764,0.032923162,0.037344597,-0.043959215,0.032102723,-0.03760471,-0.039427213,0.021850044,0.1072831
898,1451.0,0.44220546,False,69803.29,0.019493701,-0.04912321,-0.021885145,0.08060178,-0.047049493,0.016711123,0.02147577,-0.07107882,-0.026489995
899,3.0,0.0009142774,False,0.0,-0.033229236,0.03365526,0.035264682,-0.038744874,0.033439238,-0.035473786,-0.036532447,0.016943345,0.10772725
900,1.0,0.00030475913,False,899.8276,-0.03365687,0.03268502,0.03644214,-0.04168074,0.032602772,-0.03586981,-0.0369407,0.019003695,0.10752696
901,15.0,0.0045713866,False,22075.662,-0.033703715,0.031058788,0.03600409,-0.04178921,0.030622488,-0.03526326,-0.03569272,0.020365214,0.107386634
902,2.0,0.00060951826,False,7.6942754,-0.035022944,0.033866238,0.03745764,-0.043171458,0.033698495,-0.037483715,-0.03899884,0.018247906,0.10803115
903,94.0,0.028647358,False,398.38663,-0.04037213,0.040919747,0.04221646,-0.043185435,0.033393797,-0.043710228,-0.047853675,0.016834984,0.09310889
904,327045.0,99.669945,False,1.3312824,0.1854992,-0.19316782,-0.21695109,0.18005143,-0.23296556,0.16141787,0.13420926,-0.026523296,0.046384078
905,3.0,0.0009142774,False,2005.3604,-0.03335527,0.031554505,0.035607174,-0.04077984,0.032646004,-0.03628466,-0.036730032,0.018860385,0.107378006
906,10.0,0.0030475913,False,0.0,-0.03321012,0.032341525,0.03612917,-0.039239604,0.032310795,-0.036317065,-0.037080236,0.015858363,0.109206825
907,7.0,0.0021333138,False,6039.6016,-0.031324983,0.02929945,0.03275848,-0.038232137,0.03042691,-0.034555662,-0.034994587,0.018408855,0.1087379
908,14.0,0.0042666276,False,13552.404,-0.03062127,0.029539905,0.032756202,-0.039957132,0.030534862,-0.03427096,-0.034060113,0.022325924,0.11078022
909,9.0,0.002742832,False,5541.468,-0.034646977,0.031748045,0.03625417,-0.041372042,0.030943116,-0.03707846,-0.038774323,0.01668651,0.10785773
910,311559.0,94.95045,False,0.4531117,-0.04394332,-0.085445985,0.021745373,0.0020453762,-0.056615606,-0.028612196,-0.014649886,-0.08993901,-0.05996471
911,4.0,0.0012190365,False,1795.622,-0.030571483,0.029390788,0.032586787,-0.04019656,0.030094016,-0.03455754,-0.03460204,0.017796082,0.1085719
912,9.0,0.002742832,False,33.5122,-0.03260643,0.030631946,0.033833455,-0.0413818,0.030059043,-0.03703423,-0.036064044,0.018722942,0.10769451
913,2.0,0.00060951826,False,2407.5654,-0.031858113,0.030501846,0.033932354,-0.040228084,0.029768344,-0.03476679,-0.035624173,0.020548629,0.107955016
914,3.0,0.0009142774,False,0.0,-0.033216927,0.032382417,0.036263585,-0.04172958,0.03254588,-0.035141196,-0.036798354,0.021257525,0.1083143
915,2.0,0.00060951826,False,21.597702,-0.03511544,0.03436314,0.037876952,-0.0426443,0.033974424,-0.038013697,-0.038565964,0.019271025,0.107518196
916,10864.0,3.310903,False,3.4038816e+07,-0.02871639,0.16326122,0.091700435,0.12875375,0.15925422,0.09400919,-0.02415579,0.22414455,-0.026198614
917,3.0,0.0009142774,False,309.20334,-0.034180067,0.033125293,0.03738482,-0.043262806,0.03285103,-0.036698338,-0.03813902,0.017722595,0.108594246
918,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
919,9.0,0.002742832,False,45.632595,-0.035293676,0.031839617,0.036278106,-0.043403268,0.030560736,-0.03719895,-0.039037008,0.019172108,0.10908683
920,2.0,0.00060951826,False,2239.873,-0.03293297,0.031932145,0.034520164,-0.041066978,0.032036066,-0.03594357,-0.036073584,0.020671777,0.10756715
921,1328.0,0.4047201,False,888555.06,0.08396657,-0.05565772,-0.057830613,0.023889577,-0.039269377,0.08831868,0.081800096,-0.037576143,0.003318025
922,1.0,0.00030475913,False,0.0,-0.0329674,0.033407744,0.036383346,-0.044288203,0.032712135,-0.035049677,-0.036853947,0.017881844,0.107707515
923,9.0,0.002742832,False,155.0612,-0.034512788,0.033879735,0.03694534,-0.041937537,0.032419786,-0.03621557,-0.038240157,0.021181222,0.10793443
924,19.0,0.005790423,False,19708.293,-0.03468338,0.031868763,0.03589166,-0.036444034,0.032412987,-0.035843067,-0.03674342,0.015792064,0.10790962
925,6.0,0.0018285548,False,66.223976,-0.033649296,0.03325557,0.036295306,-0.04337814,0.032683875,-0.03746191,-0.037293136,0.020502687,0.10775457
926,85.0,0.025904525,False,71343.18,-0.017343257,0.012126147,0.018666916,-0.033783678,0.012773391,-0.023586966,-0.020812865,0.0072299936,0.09484768
927,83.0,0.025295006,False,101.18186,-0.022893997,0.021080574,0.025225716,-0.03463147,0.023362124,-0.024074068,-0.025309626,0.017094031,0.10181515
928,10.0,0.0030475913,False,0.6027682,-0.031483028,0.030497754,0.03324465,-0.039772253,0.029631004,-0.034761526,-0.034786835,0.02064046,0.11165292
929,281980.0,85.935974,False,0.47895548,-0.2963329,0.23289992,0.28884,-0.29683012,0.2786004,-0.2926997,-0.24975577,0.10540305,-0.023431206
930,5.0,0.0015237957,False,22.405315,-0.030313876,0.029559048,0.0320342,-0.03769168,0.029575462,-0.033949077,-0.033645608,0.019129474,0.10887246
931,3.0,0.0009142774,False,0.0,-0.033972923,0.032885447,0.036689814,-0.042137835,0.032691978,-0.03605598,-0.037555464,0.021235056,0.10866827
932,1.0,0.00030475913,False,0.0,-0.034108795,0.032653395,0.036485925,-0.041949283,0.032687034,-0.03600524,-0.037728272,0.019237574,0.107572325
933,4.0,0.0012190365,False,0.0,-0.03342137,0.03168382,0.03564321,-0.040161747,0.03195289,-0.03644821,-0.036474045,0.020821072,0.108008154
934,1.0,0.00030475913,False,1100.5905,-0.034493897,0.03317262,0.036790166,-0.042122204,0.03337224,-0.037005603,-0.038122695,0.020113006,0.10740423
935,1.0,0.00030475913,False,1192.5704,-0.033896945,0.032201752,0.03611974,-0.043907505,0.0320053,-0.036008142,-0.036377583,0.020656649,0.1073941
936,88588.0,26.998001,False,0.2935327,0.013946118,-0.07011843,-0.016068982,0.027629625,-0.05841783,0.041856576,0.019425286,0.001742017,-0.017512588
937,3.0,0.0009142774,False,499.66907,-0.0321786,0.031107754,0.034088828,-0.040200908,0.031607427,-0.03595596,-0.035467606,0.019783897,0.107431196
938,13.0,0.0039618686,False,1.6256199,-0.033518724,0.031027002,0.03579908,-0.041401718,0.030477228,-0.03662104,-0.038206074,0.01689379,0.10819902
939,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
940,21.0,0.0063999416,False,24266.213,-0.03529131,0.032912143,0.03701105,-0.041292585,0.033253215,-0.03743371,-0.03771954,0.019313902,0.106261946
941,1.0,0.00030475913,False,1265.91,-0.034056623,0.03190486,0.035615887,-0.04035353,0.03137825,-0.03555684,-0.038048632,0.019552315,0.10780736
942,1191.0,0.36296812,False,1.8909695e+06,0.120412424,-0.09904595,-0.10742839,0.089669295,-0.066377826,0.10315659,0.14503084,-0.033640712,0.0516253
943,1.0,0.00030475913,False,0.0,-0.032076456,0.031213379,0.034203704,-0.039100654,0.030906193,-0.03474969,-0.036300793,0.01797332,0.10777371
944,7.0,0.0021333138,False,376.86087,-0.03611742,0.033027187,0.037854604,-0.042954277,0.031063987,-0.037332788,-0.040480435,0.021445783,0.10753303
945,6.0,0.0018285548,False,0.3058356,-0.035147283,0.032575775,0.036560986,-0.041040935,0.030884178,-0.037345797,-0.038803834,0.019926013,0.10804857
946,36.0,0.010971328,False,30481.44,-0.023775024,0.0212917,0.024837773,-0.036526766,0.020310061,-0.029812418,-0.027802618,0.021943482,0.1068322
947,2.0,0.00060951826,False,0.0,-0.03465168,0.03321615,0.037093695,-0.0430872,0.032684453,-0.03672618,-0.037876412,0.021841766,0.10778998
948,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
949,2.0,0.00060951826,False,43.11841,-0.0346633,0.03320685,0.035838697,-0.04270729,0.032402437,-0.03794446,-0.037728626,0.020458002,0.10738675
950,2.0,0.00060951826,False,605.75305,-0.033613373,0.0319964,0.035722572,-0.04360139,0.031896066,-0.03600204,-0.036194947,0.021032726,0.10763623
951,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
952,1.0,0.00030475913,False,332.25446,-0.03397232,0.033180404,0.036531582,-0.04171427,0.03304795,-0.03645858,-0.037567142,0.01884833,0.107596956
953,9.0,0.002742832,False,180.36337,-0.032238387,0.030649919,0.03357104,-0.038523242,0.030154537,-0.0351353,-0.035442617,0.016582876,0.109624185
954,3.0,0.0009142774,False,1728.0394,-0.03444328,0.03308226,0.036564764,-0.04269749,0.03191418,-0.03701801,-0.038218778,0.020756718,0.10801412
955,26.0,0.007923737,False,258.10757,-0.03089857,0.025977403,0.031390633,-0.036322985,0.025253892,-0.034800217,-0.035135902,0.017903134,0.108149014
956,13.0,0.0039618686,False,21260.236,-0.036775466,0.03430742,0.037807312,-0.04158342,0.03363821,-0.037462194,-0.03986678,0.021141049,0.108468615
957,1.0,0.00030475913,False,0.0,-0.034826227,0.033138085,0.03686308,-0.042227235,0.033053756,-0.036870215,-0.038726117,0.01928126,0.107692815
958,315192.0,96.05763,False,0.44088346,-0.09657329,0.0055871676,0.09187538,-0.06330566,0.03596847,-0.08269442,-0.056801427,-0.05697668,-0.05307743
959,4.0,0.0012190365,False,37.239258,-0.03425648,0.032333992,0.03631974,-0.04311458,0.033761036,-0.03745218,-0.037139498,0.018492132,0.10843245
960,3.0,0.0009142774,False,0.397957,-0.032718983,0.030850938,0.03448481,-0.041775025,0.029901711,-0.03647689,-0.03592463,0.01893781,0.10721061
961,1.0,0.00030475913,False,0.0,-0.0355693,0.033947676,0.03678458,-0.04402024,0.032544877,-0.0380851,-0.038560055,0.02131343,0.10782999
962,1.0,0.00030475913,False,1178.5823,-0.032857597,0.031803,0.035889544,-0.04155215,0.031928632,-0.03517381,-0.036890667,0.02069408,0.107492685
963,2.0,0.00060951826,False,0.0,-0.03398662,0.0330425,0.03663821,-0.041743267,0.032808565,-0.03651558,-0.037580624,0.020385634,0.10833664
964,7.0,0.0021333138,False,39.420868,-0.03496799,0.033889636,0.03783278,-0.04325603,0.03369507,-0.037868552,-0.038508072,0.019608783,0.109129526
965,39.0,0.011885606,False,34714.01,-0.031532228,0.02967696,0.031043336,-0.035649754,0.02606163,-0.031994596,-0.034844086,0.017581949,0.10739981
966,11.0,0.00335235,False,9578.461,-0.028248778,0.028092312,0.030837284,-0.040267453,0.028085815,-0.032250825,-0.032488424,0.02001445,0.10860136
967,11.0,0.00335235,False,69.08142,-0.031917848,0.031196035,0.03440057,-0.040630456,0.030820126,-0.035058044,-0.035710577,0.019470826,0.107669145
968,2.0,0.00060951826,False,0.0,-0.033178013,0.031833585,0.03553539,-0.041011754,0.032045204,-0.035905354,-0.037348095,0.01847023,0.10788331
969,3.0,0.0009142774,False,4.558746,-0.03387332,0.03295575,0.03633892,-0.042156063,0.032834772,-0.036799707,-0.037577253,0.021313801,0.10796561
970,1.0,0.00030475913,False,0.0,-0.034793593,0.03206341,0.035830524,-0.041550647,0.03094921,-0.037001744,-0.038224917,0.019325484,0.10814486
971,1.0,0.00030475913,False,0.0,-0.03260361,0.03248926,0.035584215,-0.040164467,0.03274741,-0.034242418,-0.036611233,0.018091982,0.10767416
972,4.0,0.0012190365,False,11.941211,-0.035807107,0.035263862,0.0386451,-0.042822767,0.034036282,-0.038193345,-0.039873,0.02089713,0.10862504
973,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
974,2.0,0.00060951826,False,0.0,-0.035441402,0.032881763,0.037488278,-0.043620758,0.033854734,-0.03772104,-0.039159585,0.017552918,0.10747499
975,1.0,0.00030475913,False,352.5218,-0.03325353,0.0328837,0.036102317,-0.04199339,0.033382297,-0.03704806,-0.036630936,0.017398924,0.10739099
976,1.0,0.00030475913,False,0.0,-0.034826227,0.033138085,0.03686308,-0.042227235,0.033053756,-0.036870215,-0.038726117,0.01928126,0.107692815
977,297684.0,90.72191,False,0.3220911,0.04910392,-0.13363251,-0.047123455,0.063100465,-0.093042634,0.07369803,0.07455371,-0.07906854,-0.07646275
978,5.0,0.0015237957,False,393.95618,-0.03306108,0.030785894,0.03437575,-0.04064672,0.030411001,-0.035758317,-0.03611911,0.018847698,0.10927748
979,1.0,0.00030475913,False,0.0,-0.034276545,0.03435203,0.037472073,-0.042968787,0.034602724,-0.036773235,-0.037777606,0.020074591,0.10748634
980,83775.0,25.531197,False,4.5828767,-0.0104149645,0.0826798,0.04220323,-0.021798749,0.07169618,0.021172795,-0.03241463,0.105856605,0.004963138
981,3.0,0.0009142774,False,10.46961,-0.03208092,0.031178843,0.03493687,-0.03929847,0.03204913,-0.034720946,-0.03500583,0.019713365,0.1074219
982,1.0,0.00030475913,False,0.0,-0.033388108,0.031937122,0.035429556,-0.041440926,0.031821065,-0.03505436,-0.036936786,0.020020505,0.10731522
983,2.0,0.00060951826,False,0.0,-0.03612885,0.03470745,0.03868928,-0.04193999,0.03502442,-0.038309064,-0.040234633,0.024122577,0.108159795
984,2.0,0.00060951826,False,0.0,-0.03167477,0.031191759,0.03361624,-0.038827874,0.031522237,-0.03480511,-0.034680113,0.020679632,0.1075006
985,2.0,0.00060951826,False,2.148318,-0.033095628,0.033331398,0.036014643,-0.042229414,0.033782847,-0.036401216,-0.036233325,0.018795906,0.10765254
986,4.0,0.0012190365,False,685.1629,-0.0338792,0.03150083,0.03591082,-0.039991166,0.032310545,-0.03647737,-0.03709997,0.019504646,0.107884444
987,14.0,0.0042666276,False,12027.208,-0.034983043,0.032201022,0.036921527,-0.04258068,0.031002464,-0.037049197,-0.03935473,0.021106387,0.10581559
988,5.0,0.0015237957,False,2575.2502,-0.033574503,0.03404661,0.036980968,-0.043055292,0.03435697,-0.03759472,-0.036958825,0.017683387,0.10812981
989,5.0,0.0015237957,False,11.026505,-0.032422125,0.03132892,0.034639575,-0.03987285,0.031208167,-0.035393693,-0.03639776,0.01937539,0.10747403
990,3.0,0.0009142774,False,4834.2354,-0.03543096,0.03439677,0.037901014,-0.04230545,0.035020426,-0.038299695,-0.038366117,0.017243335,0.10759941
991,1.0,0.00030475913,False,169.01291,-0.032057665,0.03105181,0.034466445,-0.04046634,0.030864881,-0.034730896,-0.0360402,0.020422054,0.107459895
992,2.0,0.00060951826,False,909.6897,-0.033054378,0.03087077,0.035330098,-0.039311957,0.030280551,-0.03524641,-0.0369357,0.01814902,0.10788549
993,1.0,0.00030475913,False,0.0,-0.03384126,0.03210501,0.03658763,-0.042125605,0.032646693,-0.035142615,-0.03839926,0.01958767,0.108103104
994,6.0,0.0018285548,False,4.542747,-0.033937585,0.0346965,0.0358739,-0.040074132,0.034034777,-0.036475185,-0.03746291,0.017192442,0.1089691
995,8.0,0.002438073,False,6757.1636,-0.037662253,0.035159625,0.039475232,-0.043720122,0.034621514,-0.03872176,-0.040711716,0.021303706,0.1097303
996,16.0,0.004876146,False,9236.523,-0.03160004,0.028025988,0.03360623,-0.039091613,0.028750898,-0.033302486,-0.033516735,0.016538652,0.11040935
997,1233.0,0.37576798,False,1674.8684,0.057928868,-0.051215,-0.055537455,0.05710096,-0.044158854,0.049160454,0.059443086,-0.007689746,0.026102664
998,3.0,0.0009142774,False,8.910762,-0.033725116,0.033831187,0.036923792,-0.042389397,0.034024686,-0.0363197,-0.037191167,0.019695984,0.10757306
999,2.0,0.00060951826,False,2138.265,-0.03429995,0.03162435,0.035694297,-0.040380903,0.030436715,-0.036696445,-0.037625514,0.018786801,0.108249806
1000,3.0,0.0009142774,False,42.00538,-0.035276283,0.03364574,0.03760703,-0.042922832,0.032829493,-0.037355892,-0.03840797,0.020498183,0.10828856
1001,8.0,0.002438073,False,23.033516,-0.03545261,0.03354618,0.0375021,-0.04218452,0.033481844,-0.036739647,-0.038677525,0.02118678,0.10974477
1002,34.0,0.01036181,False,45.703716,-0.027884554,0.025479354,0.028124591,-0.039937437,0.0242219,-0.03564646,-0.031822383,0.01705632,0.11239127
1003,11.0,0.00335235,False,99.28268,-0.030957062,0.029366558,0.033111162,-0.040513385,0.030778885,-0.03414669,-0.03538255,0.017475514,0.10738134
1004,3.0,0.0009142774,False,2958.282,-0.035871588,0.033735562,0.03736583,-0.04228124,0.033655476,-0.038283724,-0.038809862,0.018524649,0.10806483
1005,11.0,0.00335235,False,9041.289,-0.030808894,0.030028157,0.03227054,-0.039301965,0.029790573,-0.03348967,-0.034906257,0.017971024,0.10767761
1006,11.0,0.00335235,False,72.956345,-0.031529427,0.029331464,0.033234917,-0.0390492,0.03141233,-0.034759995,-0.034401108,0.01708367,0.10775442
1007,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
1008,0.0,0.0,False,0.0,0.012391701,-0.040252917,-0.00987658,-0.0058036614,-0.020102343,0.024919856,0.022051884,0.07166771,0.99990124
1009,21.0,0.0063999416,False,13929.24,-0.028811153,0.027529145,0.030380335,-0.03696783,0.027050767,-0.033078205,-0.03253802,0.014905514,0.109464
1010,4.0,0.0012190365,False,0.0,-0.033788525,0.032017685,0.0358296,-0.041954838,0.032269277,-0.036169093,-0.03658292,0.020903539,0.109052815
1011,168897.0,51.4729,False,0.14240457,0.104582734,-0.12027478,-0.07778151,0.087835304,-0.09110144,0.13669187,0.11617777,-0.058621787,-0.056096226
1012,2.0,0.00060951826,False,0.0,-0.0338723,0.03175093,0.03562075,-0.040756382,0.031558808,-0.035477336,-0.03694406,0.01995048,0.108017854
1013,48.0,0.014628438,False,42219.945,-0.0356167,0.032964762,0.036327496,-0.043188997,0.03316082,-0.03698804,-0.03650134,0.0233936,0.10441498
1014,2.0,0.00060951826,False,2637.6372,-0.034407955,0.03163047,0.037523624,-0.043216944,0.032766856,-0.035326265,-0.037520066,0.020473134,0.10812439
1015,6513.0,1.9848962,False,20502.36,0.2753593,-0.23130365,-0.27138013,0.41807032,-0.2063457,0.333444,0.2885408,-0.11917067,-0.011403153
1016,1.0,0.00030475913,False,0.0,-0.034685865,0.03360114,0.037286654,-0.04320011,0.033271473,-0.036847703,-0.037902355,0.021458993,0.107365206
1017,2.0,0.00060951826,False,2212.775,-0.034508605,0.033666607,0.036820788,-0.042459015,0.03378142,-0.03711779,-0.038108002,0.019897884,0.10755096
1018,3.0,0.0009142774,False,0.0,-0.031734318,0.030785182,0.033798847,-0.04021236,0.03069502,-0.03531074,-0.035504974,0.018924706,0.10819007
1019,4.0,0.0012190365,False,9.522241,-0.033681013,0.032735635,0.036045846,-0.0415996,0.031973515,-0.035710376,-0.03721374,0.019499738,0.108303346
1020,2.0,0.00060951826,False,327.9273,-0.029181167,0.028296825,0.03134277,-0.03931146,0.027748166,-0.032445736,-0.03324608,0.018561522,0.10800972
1021,3.0,0.0009142774,False,0.0,-0.034306943,0.03217209,0.035595566,-0.040054407,0.032231502,-0.036164537,-0.03796352,0.019803405,0.10780724
1022,5.0,0.0015237957,False,4346.456,-0.033033248,0.030739963,0.035034664,-0.041394882,0.029603295,-0.035871994,-0.037084404,0.020625157,0.107992224
1023,2.0,0.00060951826,False,0.0,-0.034788907,0.033946484,0.03723064,-0.04223668,0.033243448,-0.037465576,-0.038386326,0.020279963,0.10809179
